"fileid","order","species","common_name","study_site","captivity","sex","age","measure","data_location","countbinary","repeat_group","groupid","matrix_edgelist","edgelist_time_meaning","note","full_citation","number_individuals","number_interactions","interactions_per_individual","proportion_unknown","dci","ttri","ds_steepness","modified_landaus_h"
"Seyfarth_1976a","Primates","Papio_ursinus","Chacma baboon","South Africa","Natural","F","Adult","Approach-retreat Interactions","Tbl1","Count","Yes","Papio_ursinus1","Matrix","","","Seyfarth, R. M. (1976). Social relationships among adult female baboons. Animal Behaviour, 24(4), 917–938.",8,98,12.25,0.107142857142857,0.857142857142857,1,0.749652777777778,0.844816666666667
"Seyfarth_1976b","Primates","Papio_ursinus","Chacma baboon","South Africa","Natural","F","Adult","Approach-retreat Interactions","Tbl1","Count","Yes","Papio_ursinus1","Matrix","","","Seyfarth, R. M. (1976). Social relationships among adult female baboons. Animal Behaviour, 24(4), 917–938.",8,140,17.5,0.107142857142857,0.942857142857143,1,0.813860544217687,0.822742857142857
"Seyfarth_1976c","Primates","Papio_ursinus","Chacma baboon","South Africa","Natural","F","Adult","Approach-retreat Interactions","Tbl1","Count","Yes","Papio_ursinus1","Matrix","","","Seyfarth, R. M. (1976). Social relationships among adult female baboons. Animal Behaviour, 24(4), 917–938.",8,121,15.125,0.178571428571429,1,1,0.699404761904762,0.964804761904762
"Seyfarth_1976d","Primates","Papio_ursinus","Chacma baboon","South Africa","Natural","F","Adult","Agressive Interactions","Tbl2","Count","Yes","Papio_ursinus1","Matrix","","","Seyfarth, R. M. (1976). Social relationships among adult female baboons. Animal Behaviour, 24(4), 917–938.",8,63,7.875,0.107142857142857,0.777777777777778,0.870967741935484,0.639880952380952,0.677521428571428
"Seyfarth_1976e","Primates","Papio_ursinus","Chacma baboon","South Africa","Natural","F","Adult","Agressive Interactions","Tbl2","Count","Yes","Papio_ursinus1","Matrix","","","Seyfarth, R. M. (1976). Social relationships among adult female baboons. Animal Behaviour, 24(4), 917–938.",8,47,5.875,0.321428571428571,0.872340425531915,1,0.492559523809524,0.453766666666667
"Seyfarth_1976f","Primates","Papio_ursinus","Chacma baboon","South Africa","Natural","F","Adult","Agressive Interactions","Tbl2","Count","Yes","Papio_ursinus1","Matrix","","","Seyfarth, R. M. (1976). Social relationships among adult female baboons. Animal Behaviour, 24(4), 917–938.",8,19,2.375,0.571428571428571,0.894736842105263,1,0.287698412698413,0.489538095238095
"Sharpe_2013a","Carnivora","Helogale_parvula","Dwarf mongoose","South Africa","Natural","M","Adult","Resource Displacement, Aggression, Submissive Vocalization","1a","Count","No","Helogale_parvula1","Matrix","","","Sharpe, L. L., Hill, A., & Cherry, M. I. (2013). Individual recognition in a wild cooperative mammal using contact calls. Animal Behaviour, 86(5), 893-900.",18,297,16.5,0.281045751633987,0.892255892255892,1,0.567002473504021,0.495672445820433
"Sharpe_2013b","Carnivora","Helogale_parvula","Dwarf mongoose","South Africa","Natural","M","Adult","Resource Displacement, Aggression, Submissive Vocalization","1b","Count","No","Helogale_parvula2","Matrix","","all non-alpha adults","Sharpe, L. L., Hill, A., & Cherry, M. I. (2013). Individual recognition in a wild cooperative mammal using contact calls. Animal Behaviour, 86(5), 893-900.",12,177,14.75,0.181818181818182,0.966101694915254,1,0.686917249417249,0.741724475524476
"Sharpe_2013c","Carnivora","Helogale_parvula","Dwarf mongoose","South Africa","Natural","M","Adult","Resource Displacement, Aggression, Submissive Vocalization","1c","Count","No","Helogale_parvula3","Matrix","","","Sharpe, L. L., Hill, A., & Cherry, M. I. (2013). Individual recognition in a wild cooperative mammal using contact calls. Animal Behaviour, 86(5), 893-900.",18,434,24.1111111111111,0.241830065359477,0.95852534562212,1,0.603223381620354,0.640684210526316
"Sharpe_2013d","Carnivora","Helogale_parvula","Dwarf mongoose","South Africa","Natural","M","Adult","Resource Displacement, Aggression, Submissive Vocalization","1d","Count","No","Helogale_parvula4","Matrix","","","Sharpe, L. L., Hill, A., & Cherry, M. I. (2013). Individual recognition in a wild cooperative mammal using contact calls. Animal Behaviour, 86(5), 893-900.",13,280,21.5384615384615,0.192307692307692,0.985714285714286,1,0.682586644125106,0.746524175824176
"Shimoji_2014a","Hymenoptera","Diacamma_sp","Ant","Japan","Captive","F","Adult","Agonistic interactions","Douglas_et_al_2017","Count","No","Diacamma_sp1","Matrix","","","Shimoji, H., Abe, M. S., Tsuji, K., & Masuda, N. (2014). Global network structure of dominance hierarchy of ant workers. Journal of the Royal Society Interface, 11(99), 20140599.",58,98,1.68965517241379,0.981851179673321,1,1,0.00251071056184957,0.0533899043341844
"Shimoji_2014b","Hymenoptera","Diacamma_sp","Ant","Japan","Captive","F","Adult","Agonistic interactions","Douglas_et_al_2017","Count","No","Diacamma_sp2","Matrix","","","Shimoji, H., Abe, M. S., Tsuji, K., & Masuda, N. (2014). Global network structure of dominance hierarchy of ant workers. Journal of the Royal Society Interface, 11(99), 20140599.",132,278,2.10606060606061,0.99352301642378,1,1,0.000583401282842633,0.0229217241577226
"Shimoji_2014c","Hymenoptera","Diacamma_sp","Ant","Japan","Captive","F","Adult","Agonistic interactions","Douglas_et_al_2017","Count","No","Diacamma_sp3","Matrix","","","Shimoji, H., Abe, M. S., Tsuji, K., & Masuda, N. (2014). Global network structure of dominance hierarchy of ant workers. Journal of the Royal Society Interface, 11(99), 20140599.",149,1306,8.76510067114094,0.987756212588427,1,1,0.00101977388405971,0.0223894300743697
"Shoemaker_1939","Passeriformes","Serinus_canarius","Atlantic canary","USA","Captive","MF","Adult","Pecks","Tb1","Count","No","Serinus_canarius1","Matrix","","","Shoemaker, H. H. 1939 Social hierarchy in flocks of the canary. Auk 56, 381-406.",10,10693,1069.3,0,0.487515196857757,0.666666666666667,0.493958772995429,0.757575757575758
"Silk_2019a","Carnivora","Canis_lupus_familiaris","Domestic dog","Italy","Natural","MF","Mixed","Aggression behavior","Supplemental Material","Count","Yes","Canis_lupus_familiaris1","Matrix","","","Silk, M. J., Cant, M. A., Cafazzo, S., Natoli, E., & McDonald, R. A. (2019). Elevated aggression is associated with uncertainty in a network of dog dominance interactions. Proceedings of the Royal Society B, 286(1906), 20190536.",27,1143,42.3333333333333,0.441595441595442,0.786526684164479,0.964601769911504,0.353058535749796,0.356030769230769
"Slotow_1993","Passeriformes","Zonotrichia_leucophrys","White-crowned sparrow","USA","Captive","M","Mixed","Displacement/retreats at feeder","Tb1","Count","No","Zonotrichia_leucophrys2","Matrix","","","Slotow, R., Alcock, J. & Rothstein, S. I. 1993 Social status signalling in white-crowned sparrows: an experimental test of the social control hypothesis. Anim. Behav. 46, 977-989.",10,1036,103.6,0.0222222222222222,0.878378378378378,0.928571428571428,0.814092516938248,0.951515151515152
"Smith_1976","Passeriformes","Parus_atricapillus","Black-capped chickadee","USA","Natural","MF","Adult","Chase, Supplant, Withdrawl","Tb1","Count","No","Parus_atricapillus2","Matrix","","","Smith, S. M. 1976 Ecological aspects of dominance hierarchies in Black-capped Chickadees. Auk 93, 95-107.",7,113,16.1428571428571,0.0476190476190476,0.982300884955752,1,0.887755102040816,0.928196428571429
"Smith_2011a","Carnivora","Crocuta_crocuta","Spotted hyena","Kenya","Natural","F","Mixed","Fights","Fig3a","Count","No","Crocuta_crocuta1","Matrix","","","Smith, J. E., Powning, K. S., Dawes, S. E., Estrada, J. R., Hopper, A. L., Piotrowski, S. L., & Holekamp, K. E. (2011). Greetings promote cooperation and reinforce social bonds among spotted hyaenas. Animal Behaviour, 81(2), 401-415.",19,717,37.7368421052632,0.198830409356725,0.9721059972106,1,0.664296486831113,0.671695614035088
"Solberg_1997a","Passeriformes","Passer_domesticus","House sparrow","Norway","Captive","M","Mixed","Retreats during Food/Perch Disputes","Tb1","Count","No","Passer_domesticus4","Matrix","","","Solberg, E. J. & Ringsby, T. H. 1997 Does male badge size signal status in small island populations of house sparrows, Passer domesticus? Ethology 103, 177-186.",9,433,48.1111111111111,0.0277777777777778,0.408775981524249,0.703703703703704,0.467524011879126,0.624873333333333
"Solberg_1997b","Passeriformes","Passer_domesticus","House sparrow","Norway","Captive","M","Mixed","Retreats during Food/Perch Disputes","Tb2","Count","No","Passer_domesticus5","Matrix","","","Solberg, E. J. & Ringsby, T. H. 1997 Does male badge size signal status in small island populations of house sparrows, Passer domesticus? Ethology 103, 177-186.",9,271,30.1111111111111,0.0833333333333333,0.343173431734317,0.529411764705882,0.379393035172021,0.499448333333333
"Solberg_1997c","Passeriformes","Passer_domesticus","House sparrow","Norway","Captive","M","Mixed","Retreats during Food/Perch Disputes","Tb3","Count","No","Passer_domesticus6","Matrix","","","Solberg, E. J. & Ringsby, T. H. 1997 Does male badge size signal status in small island populations of house sparrows, Passer domesticus? Ethology 103, 177-186.",9,186,20.6666666666667,0.222222222222222,0.526881720430108,0.904761904761905,0.516012112887113,0.817466666666667
"SomersNel_1998a","Decapoda","Potamonautes_perlatus","Cape river crab","South Africa","Captive","MF","Adult","Threats/Displacements","Tb2a","Count","No","Potamonautes_perlatus1","Matrix","","","Somers, M. J. & Nel, J. A. J. 1998 Dominance and population structure of freshwater crabs (Potamonautes perlatus milne edwards). Afr. Zool. 33, 1-8.",6,71,11.8333333333333,0.133333333333333,0.971830985915493,1,0.799439775910364,0.74224
"SomersNel_1998b","Decapoda","Potamonautes_perlatus","Cape river crab","South Africa","Captive","MF","Adult","Threats/Displacements","Tb2b","Count","No","Potamonautes_perlatus2","Matrix","","","Somers, M. J. & Nel, J. A. J. 1998 Dominance and population structure of freshwater crabs (Potamonautes perlatus milne edwards). Afr. Zool. 33, 1-8.",8,128,16,0.107142857142857,0.765625,0.75,0.712301587301587,0.689188095238095
"SomersNel_1998c","Decapoda","Potamonautes_perlatus","Cape river crab","South Africa","Captive","MF","Adult","Threats/Displacements","Tb2c","Count","No","Potamonautes_perlatus3","Matrix","","","Somers, M. J. & Nel, J. A. J. 1998 Dominance and population structure of freshwater crabs (Potamonautes perlatus milne edwards). Afr. Zool. 33, 1-8.",9,122,13.5555555555556,0.111111111111111,0.983606557377049,1,0.783333333333333,0.900473333333333
"Stamps_1978","Squamata","Anolis_aeneus","Anole lizard","Grenada","Natural","MF","Non-Adult","Aggressive Interactions","Tb3","Count","No","Anolis_aeneus1","Matrix","","","Stamps, J. A. 1978 A field study of the ontogeny of social behavior in the lizard Anolis aeneus. Behaviour 66, 1-31.https://doi.org/10.1163/156853978X00396",6,31,5.16666666666667,0.266666666666667,1,1,0.628571428571429,0.513234285714286
"Sterck_1997","Primates","Macaca_fascicularis","Crab-eating macaque","Indonesia","Natural","F","Mixed","Displacement/Aggression","Tb4-KB","Count","No","Macaca_fascicularis3","Matrix","","","Sterck, E. H. M. & Steenbeek, R. 1997 Female dominance relationships and food competition in the sympatric Thomas langur and long-tailed macaque. Behaviour 134, 749-774.",9,36,4,0.416666666666667,1,1,0.388888888888889,0.59891
"Strauss_2019a","Carnivora","Crocuta_crocuta","Spotted hyena","Kenya","Natural","F","Adult","Agonistic interactions","Supplemental Data","Count","No","Crocuta_crocuta8","Edgelist","Year","","Strauss, E. D., & Holekamp, K. E. (2019). Social alliances improve rank and fitness in convention-based societies. Proceedings of the National Academy of Sciences, 116(18), 8919-8924.",23,1065,46.304347826087,NA,NA,NA,NA,NA
"Strauss_2019b","Carnivora","Crocuta_crocuta","Spotted hyena","Kenya","Natural","F","Adult","Agonistic interactions","Supplemental Data","Count","No","Crocuta_crocuta9","Edgelist","Year","","Strauss, E. D., & Holekamp, K. E. (2019). Social alliances improve rank and fitness in convention-based societies. Proceedings of the National Academy of Sciences, 116(18), 8919-8924.",35,1848,52.8,NA,NA,NA,NA,NA
"Strauss_2019c","Carnivora","Crocuta_crocuta","Spotted hyena","Kenya","Natural","F","Adult","Agonistic interactions","Supplemental Data","Count","No","Crocuta_crocuta10","Edgelist","Year","","Strauss, E. D., & Holekamp, K. E. (2019). Social alliances improve rank and fitness in convention-based societies. Proceedings of the National Academy of Sciences, 116(18), 8919-8924.",29,1913,65.9655172413793,NA,NA,NA,NA,NA
"Strauss_2019d","Carnivora","Crocuta_crocuta","Spotted hyena","Kenya","Natural","F","Adult","Agonistic interactions","Supplemental Data","Count","No","Crocuta_crocuta11","Edgelist","Year","Contains some data that overlap with Smith_2011a,b  ","Strauss, E. D., & Holekamp, K. E. (2019). Social alliances improve rank and fitness in convention-based societies. Proceedings of the National Academy of Sciences, 116(18), 8919-8924.",151,9096,60.2384105960265,NA,NA,NA,NA,NA
"StrayerCummins_1980","Primates","Macaca_nemestrina","Pig-tailed macaque","USA","Captive","MF","Non-Adult","Aggressive Behavior","Fig1","Count","No","Macaca_nemestrina1","Matrix","","","Strayer, F. & Cummins, M. (1980). Aggressive and competitive social structures in captive monkey groups. Dominance relations: an ethological view of human conflict and social interaction. Edinburgh: Livingstone.",16,394,24.625,0.216666666666667,0.984771573604061,0.98576512455516,0.61921875,0.698997647058824
"StrayerCummins_1980b","Primates","Macaca_nemestrina","Pig-tailed macaque","USA","Captive","MF","Non-Adult","Competition - object/place","Fig1","Count","No","Macaca_nemestrina2","Matrix","","","Strayer, F. & Cummins, M. (1980). Aggressive and competitive social structures in captive monkey groups. Dominance relations: an ethological view of human conflict and social interaction. Edinburgh: Livingstone.",16,236,14.75,0.375,1,0.974842767295597,0.447242647058823,0.491451764705882
"StrayerCummins_1980c","Primates","Saimiri_sciureus","Squirrel monkey","USA","Captive","MF","Mixed","Aggressive Behavior","Fig2","Count","Yes","Saimiri_sciureus1","Matrix","","only includes 1 juvenile","Strayer, F. & Cummins, M. (1980). Aggressive and competitive social structures in captive monkey groups. Dominance relations: an ethological view of human conflict and social interaction. Edinburgh: Livingstone.",7,343,49,0.142857142857143,0.947521865889213,1,0.740038872691934,0.786914285714286
"StrayerCummins_1980d","Primates","Saimiri_sciureus","Squirrel monkey","USA","Captive","MF","Mixed","Competition - object/place","Fig2","Count","Yes","Saimiri_sciureus1","Matrix","","only includes 1 juvenile","Strayer, F. & Cummins, M. (1980). Aggressive and competitive social structures in captive monkey groups. Dominance relations: an ethological view of human conflict and social interaction. Edinburgh: Livingstone.",7,160,22.8571428571429,0.238095238095238,0.725,-0.777777777777778,0.235953562566466,0.232907142857143
"Struhsaker_1967a","Primates","Chlorocebus_pygerythrus","Vervet monkey","Kenya","Natural","MF","Mixed","Agonistic/Supplant","Tb6","Count","No","Chlorocebus_pygerythrus2","Matrix","","","Struhsaker, T. T. 1967 Social structure among vervet monkeys (Cercopithecus aethiops). Behaviour 29, 83-121.",12,189,15.75,0.181818181818182,0.968253968253968,0.895652173913044,0.698254736716275,0.668195804195804
"Struhsaker_1967b","Primates","Chlorocebus_pygerythrus","Vervet monkey","Kenya","Natural","MF","Mixed","Agonistic/Supplant","Tb7","Count","No","Chlorocebus_pygerythrus3","Matrix","","","Struhsaker, T. T. 1967 Social structure among vervet monkeys (Cercopithecus aethiops). Behaviour 29, 83-121.",12,80,6.66666666666667,0.409090909090909,0.975,0.826086956521739,0.351398601398601,0.444832167832168
"Sullivan_1982","Carnivora","Phoca_vitulina","Harbor seal","USA","Natural","MF","Mixed","Agonistic Signaling","Tb4","Count","No","Phoca_vitulina1","Matrix","","","Sullivan, R. M. 1982 Agonistic behavior and dominance relationships in the harbor seal, Phoca vitulina. J. Mammal. 63, 554-569.",18,216,12,0.372549019607843,0.787037037037037,1,0.400037948902758,0.347150877192982
"Surbeck_2011","Primates","Pan_paniscus","Bonobo","DR Congo","Natural","M","Mixed","Dominance Interactions","Tb1","Count","Yes","Pan_paniscus2","Matrix","","","Surbeck, M., Mundry, R., & Hohmann, G. (2011). Mothers matter! Maternal support, dominance status and mating success in male bonobos (Pan paniscus). Proceedings of the Royal Society of London B: Biological Sciences, 278(1705), 590-598.",9,431,47.8888888888889,0,0.944315545243619,1,0.993939393939394,1
"SurbeckHohmann_2013b","Primates","Pan_paniscus","Bonobo","DR Congo","Natural","MF","Mixed","Dominance Signal","ESM-B","Count","Yes","Pan_paniscus2","Matrix","","","Surbeck M, Hohmann GGBES. 2013 Intersexual dominance relationships and the influence of leverage on the outcome of conflicts in wild bonobos (Pan paniscus). Behav. Ecol. Sociobiol. 67, 1767–1780. (doi:10.1007/s00265-013-1584-8)",21,868,41.3333333333333,0.242857142857143,0.82258064516129,0.901926444833625,0.547971591900163,0.637612857142857
